PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
-0.0026726,0.0001865,0,0,0,0,0,0.5938094,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0021914,0.0001916,0,0,0,0,0,0.5910354,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0003634,0.0001918,0,0,0,0,0,0.5910354,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0,0,0.1388977,0,0.5263158,0,0,0.0526316,0,0,0
-0.0027232,0.0013221,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0034844,0.0012308,0.0416667,0,0,0,0.0416667,0.2932095,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0037502,0.001228,0.0416667,0,0,0,0.0416667,0.2933557,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0022812,0.001329,0.0416667,0,0,0,0.0416667,0.2869813,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0028293,0.0013219,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0027422,0.0013221,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0021821,0.0013231,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0,0,0,0,0,0.0416667,0.0416667,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0028955,0.0013217,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0073885,0.0024956,0.0416667,0,0,0,0.0416667,0.2332676,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0025484,0.0014444,0.0416667,0,0,0,0.0416667,0.2800092,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0025012,0.0013232,0.0416667,0,0,0,0.0416667,0.2873201,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0032776,0.0017203,0.0416667,0,0,0,0.0416667,0.2653411,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0027605,0.0015012,0.0416667,0,0,0,0.0416667,0.2767703,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0034722,0.0017361,0.0416667,0,0,0,0.0416667,0.2645475,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0032597,0.0015118,0.0416667,0,0,0,0.0416667,0.2761132,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0030191,0.0013448,0.0416667,0,0,0,0.0416667,0.2859046,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0029417,0.0013449,0.0416667,0,0,0,0.0416667,0.2859046,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0028449,0.0013218,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0030458,0.0013447,0.0416667,0,0,0,0.0416667,0.2859046,0.1735032,0.0833333,0,0,0.0099583,0.0416667,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0037838,0.0013194,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0028566,0.0013218,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0041938,0.0013182,0.0416667,0,0,0,0.0416667,0.2873623,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0028563,0.0013319,0.0416667,0,0,0,0.0416667,0.2867255,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0045584,0.0013271,0.0416667,0,0,0,0.0416667,0.2867255,0.1735032,0.0833333,0,0,0.0099583,0,0,0.0416667,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0032253,0.0013209,0.0416667,0,0,0,0.0416667,0.2873623,0.1021252,0.0833333,0,0,0.031,0,0,0,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0043661,0.0012251,0.0416667,0,0,0,0.0416667,0.2934286,0.1021252,0.0833333,0,0,0.031,0,0,0,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0027906,0.0012291,0.0416667,0,0,0,0.0416667,0.2934286,0.1021252,0.0833333,0,0,0.031,0,0,0,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0053431,0.0020408,0.0416667,0,0,0,0.0416667,0.2506732,0.1021252,0.0833333,0,0,0.031,0,0,0,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
-0.0026396,0.0013223,0.0416667,0,0,0,0.0416667,0.2873623,0.1021252,0.0833333,0,0,0.031,0,0,0,0,0.0416667,0,0,0,0,0.0416667,0,0.0416667,0,0,0.1155245,0,0,0,0,0,0,0,0
