PCC_w,SEPCC_w,dummies_w,Hstatistic_w,developed_w,undeveloped_w,Logit_w,lnobs_w,citations_w,firstpub_w,quadratic_w,Boone_w,IFrecursive_w,regulation_w,OLS_w,reviewed_journal_w,ownership_w,Concentration_w,FE_w,endogeneity_w,NPL_w,Lerner_w,global_w,HHI_w,macro_w,Zscore_w,RE_w,T_w,DtoD_w,sampleyear_w,GMM_w,someAveraged_w,profit_volat_w,profitability_w,SLS_w,capitalization_w
0.0008866,0.0004504,0,0,0,0.0454545,0,0.4194761,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0012311,0.0006254,0,0,0,0.0454545,0,0.3896133,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0.0454545,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0012311,0.0006254,0,0,0,0.0454545,0,0.3896133,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0.0454545,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0008162,0.0004146,0,0,0,0.0454545,0,0.4269922,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0008162,0.0004146,0,0,0,0.0454545,0,0.4269922,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0002952,0.0004376,0,0,0,0.0454545,0,0.4221037,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0.0454545,0,0
0.0002952,0.0004376,0,0,0,0.0454545,0,0.4221037,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0.0454545,0,0
-0.0002928,0.000434,0,0,0,0.0454545,0,0.4228475,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0.0454545,0,0
0.0008699,0.0004419,0,0,0,0.0454545,0,0.4212017,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0.0454545
0.0008699,0.0004419,0,0,0,0.0454545,0,0.4212017,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0.0454545
0.000863,0.0004384,0,0,0,0.0454545,0,0.4219264,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0.0454545
0.0008617,0.0004377,0,0,0,0.0454545,0,0.4220658,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0.0454545,0,0,0
0.0008617,0.0004377,0,0,0,0.0454545,0,0.4220658,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0.0454545,0,0,0
0.0002929,0.0004342,0,0,0,0.0454545,0,0.4228102,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0.0454545,0,0,0
-0.0008512,0.0004324,0,0,0,0.0454545,0,0.423182,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
-0.0008512,0.0004324,0,0,0,0.0454545,0,0.423182,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
-0.0008512,0.0004324,0,0,0,0.0454545,0,0.423182,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0008455,0.0004295,0,0,0,0.0454545,0,0.423791,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0008455,0.0004295,0,0,0,0.0454545,0,0.423791,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
0.0007086,0.0004295,0,0,0,0.0454545,0,0.423791,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1129503,0,0.2727273,0,0,0,0,0,0
-0.0031277,0.0272751,0,0,0.25,0,0,1.107704,0,2.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0.25,0,0.5198604,0,3,0.25,0,0,0,0,0
-0.0053355,0.027271,0,0,0.25,0,0,1.107704,0,2.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0.25,0,0.5198604,0,3,0.25,0,0,0,0,0
0.0017412,0.0272766,0,0,0.25,0,0,1.107704,0,2.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0,0.5198604,0,3,0.25,0,0,0,0,0
-0.0023545,0.027276,0,0,0.25,0,0,1.107704,0,2.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0,0.5198604,0,3,0.25,0,0,0,0,0
-0.0026719,0.0010561,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0021247,0.001057,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0029716,0.0010555,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0029816,0.0010554,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0019674,0.0006688,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0018145,0.0006689,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0019825,0.0006687,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0018625,0.0006688,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0026829,0.001056,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0021377,0.001057,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0029825,0.0010554,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0029909,0.0010554,0,0,0,0,0,0.276361,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0019747,0.0006687,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.001825,0.0006689,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0019884,0.0006687,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.001867,0.0006688,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0,0,0.0091923,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0027708,0.0010559,0,0,0,0,0,0.276361,0.0422543,0.4230769,0.0384615,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0032441,0.0010548,0,0,0,0,0,0.276361,0.0422543,0.4230769,0.0384615,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
0.0005692,0.0006696,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0.0384615,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
0.0002143,0.0006696,0,0,0,0,0,0.3115913,0.0422543,0.4230769,0.0384615,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.0055807,0.0009826,0,0,0,0,0,0.2812777,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0,0,0,0,0,0
-0.0056994,0.0009821,0,0,0,0,0,0.2812777,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0.0384615,0,0,0,0,0.0799785,0.0384615,0.5384616,0,0,0,0,0,0
-0.003131,0.0013673,0,0,0,0,0,0.2564214,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0030062,0.0013677,0,0,0,0,0,0.2564214,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0,0,0,0,0,0.0799785,0.0384615,0.5384616,0.0384615,0,0,0,0,0
-0.0014493,0.0008347,0,0,0,0,0,0.2945835,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
-0.001376,0.0008348,0,0,0,0,0,0.2945835,0.0422543,0.4230769,0,0,0.0091923,0,0,0.0384615,0,0,0,0.0384615,0,0.0384615,0,0,0,0.0384615,0,0.0799785,0,0.5384616,0.0384615,0,0,0,0,0
0.0052401,0.0005901,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0046907,0.0005923,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0.0277778,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0040833,0.0005944,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0036808,0.0005956,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0.0277778,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0062692,0.0006443,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0049776,0.0006507,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0.0277778,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0050406,0.0006504,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0043823,0.0006531,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0.0277778,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0043791,0.0005934,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0.0277778,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0037042,0.0005955,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0.0277778,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0026439,0.0005982,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0.0277778,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0020316,0.0005993,0,0,0.0277778,0,0,0.2129766,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0.0277778,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0046301,0.0006521,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0.0277778,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0033872,0.0006564,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0.0277778,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0028942,0.0006578,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0.0277778,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
0.0018478,0.0006599,0,0,0.0277778,0,0,0.2076483,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0.0277778,0,0.0277778,0,0.0962704,0,0.4166667,0,0,0,0,0,0
-0.0057712,0.0010002,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.000791,0.0010221,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0.0277778,0.0277778,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.0051932,0.0010045,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.002495,0.0010184,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0.0277778,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.0069899,0.0010294,0,0,0.0277778,0,0,0.1812508,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.000808,0.0010632,0,0,0.0277778,0,0,0.1812508,0,0.2777778,0.0277778,0.0277778,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.0053643,0.0010436,0,0,0.0277778,0,0,0.1812508,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.0009402,0.0010631,0,0,0.0277778,0,0,0.1812508,0,0.2777778,0.0277778,0.0277778,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
0.0016927,0.000596,0,0,0.0277778,0,0,0.2133254,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.3472222,0,0,0,0,0,0
0.0021373,0.0005954,0,0,0.0277778,0,0,0.2133254,0,0.2777778,0,0.0277778,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.3472222,0,0,0,0,0,0
0.0014847,0.0005963,0,0,0.0277778,0,0,0.2133254,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.3472222,0,0,0,0,0,0
0.0021728,0.0005953,0,0,0.0277778,0,0,0.2133254,0,0.2777778,0,0.0277778,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.3472222,0,0,0,0,0,0
-0.0054156,0.0010029,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.0000778,0.0010225,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0.0277778,0.0277778,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.003049,0.0010163,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
0.0001871,0.0010225,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0.0277778,0.0277778,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
0.0027511,0.0005942,0,0,0.0277778,0,0,0.2133254,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.3472222,0,0,0,0,0,0
0.002232,0.0005952,0,0,0.0277778,0,0,0.2133254,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0,0,0.0277778,0,0,0,0,0,0,0.0277778,0,0.0962704,0,0.3472222,0,0,0,0,0,0
-0.0047941,0.0010072,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0,0.0022778,0,0.0277778,0.0277778,0.0277778,0,0,0,0,0,0,0,0,0.0277778,0,0.1097568,0,0.3472222,0,0,0,0,0,0
-0.0018974,0.0010201,0,0,0.0277778,0,0,0.1834429,0,0.2777778,0,0,0.0022778,0,0,0.0277778,0.0277778,0,0,0,0,0,0.0277778,0,0,0.0277778,0.0277778,0.1097568,0,0.3472222,0,0,0,0,0,0
1.25E-06,6.76E-04,0,0,0.0833333,0,0,0.802399,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
9.76E-07,7.37E-04,0,0,0.0833333,0,0,0.7879241,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
-0.00197,0.0007086,0,0,0.0833333,0,0,0.7945135,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0,0,0.183102,0,0.9583333,0.0833333,0,0,0.0833333,0,0
0.0002394,0.0007088,0,0,0.0833333,0,0,0.7945135,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0.0833333
0.0010778,0.0007087,0,0,0.0833333,0,0,0.7945135,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0,0,0.183102,0,0.9583333,0.0833333,0,0.0833333,0,0,0
-0.0003125,0.0007477,0,0,0.0833333,0,0,0.785602,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
-0.00018,0.0008155,0,0,0.0833333,0,0,0.7711406,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
0.0001775,0.0007803,0,0,0.0833333,0,0,0.7784766,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
-0.0001696,0.0008344,0,0,0.0833333,0,0,0.7673114,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
1.31E-06,8.08E-04,0,0,0.0833333,0,0,0.7726745,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
0.0001658,0.0007373,0,0,0.0833333,0,0,0.7879241,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
0.0001354,0.0007275,0,0,0.0833333,0,0,0.7901704,0.1373882,0.5833333,0.0833333,0,0.0011667,0,0,0,0,0,0,0.0833333,0,0.0833333,0.0833333,0,0,0.0833333,0,0.183102,0,0.9583333,0.0833333,0,0,0,0,0
-0.0037901,0.0022774,0,0,0.1428571,0,0,1.182415,0.0799451,1.142857,0.1428571,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
-0.0025314,0.0022779,0,0,0.1428571,0,0,1.182415,0.0799451,1.142857,0.1428571,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
-0.0028139,0.0022818,0,0,0.1428571,0,0,1.181905,0.0799451,1.142857,0.1428571,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
-0.0033179,0.0022955,0,0,0.1428571,0,0,1.180181,0.0799451,1.142857,0.1428571,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
-0.003114,0.0024548,0,0,0.1428571,0,0,1.161016,0.0799451,1.142857,0.1428571,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
-0.0076972,0.0025936,0,0,0.1428571,0,0,1.144952,0.0799451,1.142857,0.1428571,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
0.0067536,0.0022757,0,0,0.1428571,0,0,1.182415,0.0799451,1.142857,0,0,0.0042857,0,0,0.1428571,0,0,0,0.1428571,0,0.1428571,0.1428571,0,0,0.1428571,0,0.3289407,0,1.714286,0.1428571,0,0,0,0,0
0.003142,0.0013396,0,0.0416667,0,0.0416667,0,0.2862089,0.0491106,0.3333333,0,0,0.0017083,0.0416667,0.0416667,0.0416667,0.0416667,0,0,0,0,0,0.0416667,0,0,0,0,0.0999123,0,0.4375,0,0,0,0,0,0
0.003142,0.0013396,0,0.0416667,0,0.0416667,0,0.2862089,0.0491106,0.3333333,0,0,0.0017083,0.0416667,0.0416667,0.0416667,0.0416667,0,0,0,0,0,0.0416667,0,0,0,0,0.0999123,0,0.4375,0,0,0,0,0,0
0.0031633,0.0013487,0,0.0416667,0,0.0416667,0,0.285642,0.0491106,0.3333333,0,0,0.0017083,0.0416667,0.0416667,0.0416667,0.0416667,0,0,0,0,0,0.0416667,0,0,0,0,0.0999123,0,0.4375,0,0,0,0,0,0
0.0031633,0.0013487,0,0.0416667,0,0.0416667,0,0.285642,0.0491106,0.3333333,0,0,0.0017083,0.0416667,0.0416667,0.0416667,0.0416667,0,0,0,0,0,0.0416667,0,0,0,0,0.0999123,0,0.4375,0,0,0,0,0,0
