PCC,SE PCC,dummies,Zscore,NPL,profitability,profit_volat,lnobs,citations,firstpub,DtoD,quadratic,Lerner,Boone,Hstatistic,Concentration,HHI,developed,undeveloped,GMM,2SLS,Logit,FE,RE,OLS,endogeneity,macro,someAveraged,T,sampleyear,reviewed_journal,regulation,global,ownership,IFrecursive,capitalization
0.084873,0.027038,0,0,0,0,1,7.589841512,0.687855731,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94591,11.5,1,0,1,0,0.038,0
0.012913,0.027134,0,0,0,0,1,7.589841512,0.687855731,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.94591,11.5,1,0,1,0,0.038,0
0.053532,0.027537,0,1,0,0,0,7.567862605,0.687855731,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94591,11.5,1,0,1,0,0.038,0
0.091091,0.027462,0,1,0,0,0,7.567862605,0.687855731,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.94591,11.5,1,0,1,0,0.038,0
0.079275,0.027469,0,1,0,0,0,7.568895663,0.687855731,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94591,11.5,1,0,1,0,0.038,0
0.113209,0.027378,0,1,0,0,0,7.568895663,0.687855731,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.94591,11.5,1,0,1,0,0.038,0
-0.06227,0.026945,0,0,0,0,0,7.596894438,0.687855731,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94591,11.5,1,0,1,0,0.038,1
0.039736,0.026976,0,0,0,0,0,7.596894438,0.687855731,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.94591,11.5,1,0,1,0,0.038,1
-0.02134,0.0322,0,0,0,0,0,7.367708572,0.687855731,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94591,11.5,1,0,1,0,0.038,1
-0.07416,0.032119,0,0,0,0,0,7.367708572,0.687855731,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.94591,11.5,1,0,1,0,0.038,1
0.059035,0.019589,0,0,0,0,0,7.866722285,0.549306144,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.70805,9.5,1,0,1,0,0,0
-0.03502,0.019611,0,0,0,0,0,7.866722285,0.549306144,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.70805,9.5,1,0,1,0,0,0
0.028418,0.018217,0,0,0,0,1,8.014004995,0.549306144,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.639057,10,1,0,1,0,0,0
0.010205,0.018223,0,0,0,0,1,8.014004995,0.549306144,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.639057,10,1,0,1,0,0,0
0.065502,0.02149,0,0,0,0,0,7.681560363,0.549306144,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.70805,9.5,1,0,1,0,0,0
-0.0498,0.02151,0,0,0,0,0,7.681560363,0.549306144,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.70805,9.5,1,0,1,0,0,0
0.037115,0.019848,0,0,0,0,1,7.842671475,0.549306144,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.639057,10,1,0,1,0,0,0
0.016483,0.019859,0,0,0,0,1,7.842671475,0.549306144,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.639057,10,1,0,1,0,0,0
0.043782,0.018054,0,0,0,0,0,8.034955025,0.549306144,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772589,9,1,0,1,0,0,0
0.030849,0.017321,0,0,0,0,1,8.117610746,0.549306144,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639057,10,1,0,1,0,0,0
0.06613,0.01974,0,0,0,0,0,7.855544678,0.549306144,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.772589,9,1,0,1,0,0,0
0.053081,0.018895,0,0,0,0,1,7.943072717,0.549306144,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.639057,10,1,0,1,0,0,0
-0.0228,0.038004,0,1,0,0,0,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.008363,0.038013,0,1,0,0,0,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.235,0.03695,0,0,0,0,0,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.147389,0.037599,0,0,0,0,0,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.03305,0.037994,0,0,0,0,1,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.06827,0.037926,0,0,0,0,1,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.06789,0.037927,0,0,0,0,1,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.014064,0.038011,0,0,0,0,1,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.03419,0.037992,0,1,0,0,0,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.0057,0.038014,0,1,0,0,0,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.061089,0.037943,0,0,0,0,0,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.067889,0.037927,0,0,0,0,0,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.082212,0.037886,0,0,0,0,1,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.03419,0.037992,0,0,0,0,1,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.07845,0.037897,0,0,0,0,1,6.561030666,0.402359478,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
0.017864,0.038008,0,0,0,0,1,6.561030666,0.402359478,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.94591,13.5,1,0,1,1,0,0
-0.25005,0.03621,0,0,1,0,0,6.579251212,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.484907,15,1,0,1,0,0.003,0
-0.38393,0.070818,0,1,0,0,0,5.176149733,0.23104906,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.302585,12,1,0,0,1,0.001,0
